,smiles,confid,total_energy_xTB,Zero_point_correction,Thermal_correction_to_Energy,Thermal_correction_to_Enthalpy,Thermal_correction_to_Gibbs_Free_Energy,Sum_of_electronic_and_zero_point_Energies,Sum_of_electronic_and_thermal_Energies,Sum_of_electronic_and_thermal_Enthalpies,Sum_of_electronic_and_thermal_Free_Energies,HOMO,LUMO,filepath,HOMO_eV,LUMO_eV,chemical_potential_eV,chemical_hardness_eV,GEI_eV,conv_woH2O_10min,conv_wH2O_10min,%Vbur_include_H_center_C_1.5,%Vbur_exclude_H_center_C_1.5,buried_sterimol_B1_center_C_attached_O_1.5,buried_sterimol_B5_center_C_attached_O_1.5,buried_sterimol_L_center_C_attached_O_1.5,%Vbur_include_H_center_C_2,%Vbur_exclude_H_center_C_2,buried_sterimol_B1_center_C_attached_O_2,buried_sterimol_B5_center_C_attached_O_2,buried_sterimol_L_center_C_attached_O_2,%Vbur_include_H_center_C_2.5,%Vbur_exclude_H_center_C_2.5,buried_sterimol_B1_center_C_attached_O_2.5,buried_sterimol_B5_center_C_attached_O_2.5,buried_sterimol_L_center_C_attached_O_2.5,%Vbur_include_H_center_C_3,%Vbur_exclude_H_center_C_3,buried_sterimol_B1_center_C_attached_O_3,buried_sterimol_B5_center_C_attached_O_3,buried_sterimol_L_center_C_attached_O_3,%Vbur_include_H_center_C_3.5,%Vbur_exclude_H_center_C_3.5,buried_sterimol_B1_center_C_attached_O_3.5,buried_sterimol_B5_center_C_attached_O_3.5,buried_sterimol_L_center_C_attached_O_3.5,%Vbur_include_H_center_C_4,%Vbur_exclude_H_center_C_4,buried_sterimol_B1_center_C_attached_O_4,buried_sterimol_B5_center_C_attached_O_4,buried_sterimol_L_center_C_attached_O_4,%Vbur_include_H_center_C_4.5,%Vbur_exclude_H_center_C_4.5,buried_sterimol_B1_center_C_attached_O_4.5,buried_sterimol_B5_center_C_attached_O_4.5,buried_sterimol_L_center_C_attached_O_4.5,%Vbur_include_H_center_C_5,%Vbur_exclude_H_center_C_5,buried_sterimol_B1_center_C_attached_O_5,buried_sterimol_B5_center_C_attached_O_5,buried_sterimol_L_center_C_attached_O_5,%Vbur_include_H_center_C_5.5,%Vbur_exclude_H_center_C_5.5,buried_sterimol_B1_center_C_attached_O_5.5,buried_sterimol_B5_center_C_attached_O_5.5,buried_sterimol_L_center_C_attached_O_5.5,%Vbur_include_H_center_C_6,%Vbur_exclude_H_center_C_6,buried_sterimol_B1_center_C_attached_O_6,buried_sterimol_B5_center_C_attached_O_6,buried_sterimol_L_center_C_attached_O_6,sterimol_B1_center_C_attached_O,sterimol_B5_center_C_attached_O,sterimol_L_center_C_attached_O,%Vbur_include_H_center_O_1.5,%Vbur_exclude_H_center_O_1.5,buried_sterimol_B1_center_O_attached_C_1.5,buried_sterimol_B5_center_O_attached_C_1.5,buried_sterimol_L_center_O_attached_C_1.5,%Vbur_include_H_center_O_2,%Vbur_exclude_H_center_O_2,buried_sterimol_B1_center_O_attached_C_2,buried_sterimol_B5_center_O_attached_C_2,buried_sterimol_L_center_O_attached_C_2,%Vbur_include_H_center_O_2.5,%Vbur_exclude_H_center_O_2.5,buried_sterimol_B1_center_O_attached_C_2.5,buried_sterimol_B5_center_O_attached_C_2.5,buried_sterimol_L_center_O_attached_C_2.5,%Vbur_include_H_center_O_3,%Vbur_exclude_H_center_O_3,buried_sterimol_B1_center_O_attached_C_3,buried_sterimol_B5_center_O_attached_C_3,buried_sterimol_L_center_O_attached_C_3,%Vbur_include_H_center_O_3.5,%Vbur_exclude_H_center_O_3.5,buried_sterimol_B1_center_O_attached_C_3.5,buried_sterimol_B5_center_O_attached_C_3.5,buried_sterimol_L_center_O_attached_C_3.5,%Vbur_include_H_center_O_4,%Vbur_exclude_H_center_O_4,buried_sterimol_B1_center_O_attached_C_4,buried_sterimol_B5_center_O_attached_C_4,buried_sterimol_L_center_O_attached_C_4,%Vbur_include_H_center_O_4.5,%Vbur_exclude_H_center_O_4.5,buried_sterimol_B1_center_O_attached_C_4.5,buried_sterimol_B5_center_O_attached_C_4.5,buried_sterimol_L_center_O_attached_C_4.5,%Vbur_include_H_center_O_5,%Vbur_exclude_H_center_O_5,buried_sterimol_B1_center_O_attached_C_5,buried_sterimol_B5_center_O_attached_C_5,buried_sterimol_L_center_O_attached_C_5,%Vbur_include_H_center_O_5.5,%Vbur_exclude_H_center_O_5.5,buried_sterimol_B1_center_O_attached_C_5.5,buried_sterimol_B5_center_O_attached_C_5.5,buried_sterimol_L_center_O_attached_C_5.5,%Vbur_include_H_center_O_6,%Vbur_exclude_H_center_O_6,buried_sterimol_B1_center_O_attached_C_6,buried_sterimol_B5_center_O_attached_C_6,buried_sterimol_L_center_O_attached_C_6,sterimol_B1_center_O_attached_C,sterimol_B5_center_O_attached_C,sterimol_L_center_O_attached_C,%Vbur_include_H_center_H(O)_1.5,%Vbur_exclude_H_center_H(O)_1.5,buried_sterimol_B1_center_H(O)_attached_O_1.5,buried_sterimol_B5_center_H(O)_attached_O_1.5,buried_sterimol_L_center_H(O)_attached_O_1.5,%Vbur_include_H_center_H(O)_2,%Vbur_exclude_H_center_H(O)_2,buried_sterimol_B1_center_H(O)_attached_O_2,buried_sterimol_B5_center_H(O)_attached_O_2,buried_sterimol_L_center_H(O)_attached_O_2,%Vbur_include_H_center_H(O)_2.5,%Vbur_exclude_H_center_H(O)_2.5,buried_sterimol_B1_center_H(O)_attached_O_2.5,buried_sterimol_B5_center_H(O)_attached_O_2.5,buried_sterimol_L_center_H(O)_attached_O_2.5,%Vbur_include_H_center_H(O)_3,%Vbur_exclude_H_center_H(O)_3,buried_sterimol_B1_center_H(O)_attached_O_3,buried_sterimol_B5_center_H(O)_attached_O_3,buried_sterimol_L_center_H(O)_attached_O_3,%Vbur_include_H_center_H(O)_3.5,%Vbur_exclude_H_center_H(O)_3.5,buried_sterimol_B1_center_H(O)_attached_O_3.5,buried_sterimol_B5_center_H(O)_attached_O_3.5,buried_sterimol_L_center_H(O)_attached_O_3.5,%Vbur_include_H_center_H(O)_4,%Vbur_exclude_H_center_H(O)_4,buried_sterimol_B1_center_H(O)_attached_O_4,buried_sterimol_B5_center_H(O)_attached_O_4,buried_sterimol_L_center_H(O)_attached_O_4,%Vbur_include_H_center_H(O)_4.5,%Vbur_exclude_H_center_H(O)_4.5,buried_sterimol_B1_center_H(O)_attached_O_4.5,buried_sterimol_B5_center_H(O)_attached_O_4.5,buried_sterimol_L_center_H(O)_attached_O_4.5,%Vbur_include_H_center_H(O)_5,%Vbur_exclude_H_center_H(O)_5,buried_sterimol_B1_center_H(O)_attached_O_5,buried_sterimol_B5_center_H(O)_attached_O_5,buried_sterimol_L_center_H(O)_attached_O_5,%Vbur_include_H_center_H(O)_5.5,%Vbur_exclude_H_center_H(O)_5.5,buried_sterimol_B1_center_H(O)_attached_O_5.5,buried_sterimol_B5_center_H(O)_attached_O_5.5,buried_sterimol_L_center_H(O)_attached_O_5.5,%Vbur_include_H_center_H(O)_6,%Vbur_exclude_H_center_H(O)_6,buried_sterimol_B1_center_H(O)_attached_O_6,buried_sterimol_B5_center_H(O)_attached_O_6,buried_sterimol_L_center_H(O)_attached_O_6,sterimol_B1_center_H(O)_attached_O,sterimol_B5_center_H(O)_attached_O,sterimol_L_center_H(O)_attached_O,%Vbur_include_H_center_H(C)_1.5_mean,%Vbur_include_H_center_H(C)_1.5_min,%Vbur_include_H_center_H(C)_1.5_max,%Vbur_exclude_H_center_H(C)_1.5_mean,%Vbur_exclude_H_center_H(C)_1.5_min,%Vbur_exclude_H_center_H(C)_1.5_max,buried_sterimol_B1_center_H(C)_attached_C_1.5_mean,buried_sterimol_B1_center_H(C)_attached_C_1.5_min,buried_sterimol_B1_center_H(C)_attached_C_1.5_max,buried_sterimol_B5_center_H(C)_attached_C_1.5_mean,buried_sterimol_B5_center_H(C)_attached_C_1.5_min,buried_sterimol_B5_center_H(C)_attached_C_1.5_max,buried_sterimol_L_center_H(C)_attached_C_1.5_mean,buried_sterimol_L_center_H(C)_attached_C_1.5_min,buried_sterimol_L_center_H(C)_attached_C_1.5_max,%Vbur_include_H_center_H(C)_2_mean,%Vbur_include_H_center_H(C)_2_min,%Vbur_include_H_center_H(C)_2_max,%Vbur_exclude_H_center_H(C)_2_mean,%Vbur_exclude_H_center_H(C)_2_min,%Vbur_exclude_H_center_H(C)_2_max,buried_sterimol_B1_center_H(C)_attached_C_2_mean,buried_sterimol_B1_center_H(C)_attached_C_2_min,buried_sterimol_B1_center_H(C)_attached_C_2_max,buried_sterimol_B5_center_H(C)_attached_C_2_mean,buried_sterimol_B5_center_H(C)_attached_C_2_min,buried_sterimol_B5_center_H(C)_attached_C_2_max,buried_sterimol_L_center_H(C)_attached_C_2_mean,buried_sterimol_L_center_H(C)_attached_C_2_min,buried_sterimol_L_center_H(C)_attached_C_2_max,%Vbur_include_H_center_H(C)_2.5_mean,%Vbur_include_H_center_H(C)_2.5_min,%Vbur_include_H_center_H(C)_2.5_max,%Vbur_exclude_H_center_H(C)_2.5_mean,%Vbur_exclude_H_center_H(C)_2.5_min,%Vbur_exclude_H_center_H(C)_2.5_max,buried_sterimol_B1_center_H(C)_attached_C_2.5_mean,buried_sterimol_B1_center_H(C)_attached_C_2.5_min,buried_sterimol_B1_center_H(C)_attached_C_2.5_max,buried_sterimol_B5_center_H(C)_attached_C_2.5_mean,buried_sterimol_B5_center_H(C)_attached_C_2.5_min,buried_sterimol_B5_center_H(C)_attached_C_2.5_max,buried_sterimol_L_center_H(C)_attached_C_2.5_mean,buried_sterimol_L_center_H(C)_attached_C_2.5_min,buried_sterimol_L_center_H(C)_attached_C_2.5_max,%Vbur_include_H_center_H(C)_3_mean,%Vbur_include_H_center_H(C)_3_min,%Vbur_include_H_center_H(C)_3_max,%Vbur_exclude_H_center_H(C)_3_mean,%Vbur_exclude_H_center_H(C)_3_min,%Vbur_exclude_H_center_H(C)_3_max,buried_sterimol_B1_center_H(C)_attached_C_3_mean,buried_sterimol_B1_center_H(C)_attached_C_3_min,buried_sterimol_B1_center_H(C)_attached_C_3_max,buried_sterimol_B5_center_H(C)_attached_C_3_mean,buried_sterimol_B5_center_H(C)_attached_C_3_min,buried_sterimol_B5_center_H(C)_attached_C_3_max,buried_sterimol_L_center_H(C)_attached_C_3_mean,buried_sterimol_L_center_H(C)_attached_C_3_min,buried_sterimol_L_center_H(C)_attached_C_3_max,%Vbur_include_H_center_H(C)_3.5_mean,%Vbur_include_H_center_H(C)_3.5_min,%Vbur_include_H_center_H(C)_3.5_max,%Vbur_exclude_H_center_H(C)_3.5_mean,%Vbur_exclude_H_center_H(C)_3.5_min,%Vbur_exclude_H_center_H(C)_3.5_max,buried_sterimol_B1_center_H(C)_attached_C_3.5_mean,buried_sterimol_B1_center_H(C)_attached_C_3.5_min,buried_sterimol_B1_center_H(C)_attached_C_3.5_max,buried_sterimol_B5_center_H(C)_attached_C_3.5_mean,buried_sterimol_B5_center_H(C)_attached_C_3.5_min,buried_sterimol_B5_center_H(C)_attached_C_3.5_max,buried_sterimol_L_center_H(C)_attached_C_3.5_mean,buried_sterimol_L_center_H(C)_attached_C_3.5_min,buried_sterimol_L_center_H(C)_attached_C_3.5_max,%Vbur_include_H_center_H(C)_4_mean,%Vbur_include_H_center_H(C)_4_min,%Vbur_include_H_center_H(C)_4_max,%Vbur_exclude_H_center_H(C)_4_mean,%Vbur_exclude_H_center_H(C)_4_min,%Vbur_exclude_H_center_H(C)_4_max,buried_sterimol_B1_center_H(C)_attached_C_4_mean,buried_sterimol_B1_center_H(C)_attached_C_4_min,buried_sterimol_B1_center_H(C)_attached_C_4_max,buried_sterimol_B5_center_H(C)_attached_C_4_mean,buried_sterimol_B5_center_H(C)_attached_C_4_min,buried_sterimol_B5_center_H(C)_attached_C_4_max,buried_sterimol_L_center_H(C)_attached_C_4_mean,buried_sterimol_L_center_H(C)_attached_C_4_min,buried_sterimol_L_center_H(C)_attached_C_4_max,%Vbur_include_H_center_H(C)_4.5_mean,%Vbur_include_H_center_H(C)_4.5_min,%Vbur_include_H_center_H(C)_4.5_max,%Vbur_exclude_H_center_H(C)_4.5_mean,%Vbur_exclude_H_center_H(C)_4.5_min,%Vbur_exclude_H_center_H(C)_4.5_max,buried_sterimol_B1_center_H(C)_attached_C_4.5_mean,buried_sterimol_B1_center_H(C)_attached_C_4.5_min,buried_sterimol_B1_center_H(C)_attached_C_4.5_max,buried_sterimol_B5_center_H(C)_attached_C_4.5_mean,buried_sterimol_B5_center_H(C)_attached_C_4.5_min,buried_sterimol_B5_center_H(C)_attached_C_4.5_max,buried_sterimol_L_center_H(C)_attached_C_4.5_mean,buried_sterimol_L_center_H(C)_attached_C_4.5_min,buried_sterimol_L_center_H(C)_attached_C_4.5_max,%Vbur_include_H_center_H(C)_5_mean,%Vbur_include_H_center_H(C)_5_min,%Vbur_include_H_center_H(C)_5_max,%Vbur_exclude_H_center_H(C)_5_mean,%Vbur_exclude_H_center_H(C)_5_min,%Vbur_exclude_H_center_H(C)_5_max,buried_sterimol_B1_center_H(C)_attached_C_5_mean,buried_sterimol_B1_center_H(C)_attached_C_5_min,buried_sterimol_B1_center_H(C)_attached_C_5_max,buried_sterimol_B5_center_H(C)_attached_C_5_mean,buried_sterimol_B5_center_H(C)_attached_C_5_min,buried_sterimol_B5_center_H(C)_attached_C_5_max,buried_sterimol_L_center_H(C)_attached_C_5_mean,buried_sterimol_L_center_H(C)_attached_C_5_min,buried_sterimol_L_center_H(C)_attached_C_5_max,%Vbur_include_H_center_H(C)_5.5_mean,%Vbur_include_H_center_H(C)_5.5_min,%Vbur_include_H_center_H(C)_5.5_max,%Vbur_exclude_H_center_H(C)_5.5_mean,%Vbur_exclude_H_center_H(C)_5.5_min,%Vbur_exclude_H_center_H(C)_5.5_max,buried_sterimol_B1_center_H(C)_attached_C_5.5_mean,buried_sterimol_B1_center_H(C)_attached_C_5.5_min,buried_sterimol_B1_center_H(C)_attached_C_5.5_max,buried_sterimol_B5_center_H(C)_attached_C_5.5_mean,buried_sterimol_B5_center_H(C)_attached_C_5.5_min,buried_sterimol_B5_center_H(C)_attached_C_5.5_max,buried_sterimol_L_center_H(C)_attached_C_5.5_mean,buried_sterimol_L_center_H(C)_attached_C_5.5_min,buried_sterimol_L_center_H(C)_attached_C_5.5_max,%Vbur_include_H_center_H(C)_6_mean,%Vbur_include_H_center_H(C)_6_min,%Vbur_include_H_center_H(C)_6_max,%Vbur_exclude_H_center_H(C)_6_mean,%Vbur_exclude_H_center_H(C)_6_min,%Vbur_exclude_H_center_H(C)_6_max,buried_sterimol_B1_center_H(C)_attached_C_6_mean,buried_sterimol_B1_center_H(C)_attached_C_6_min,buried_sterimol_B1_center_H(C)_attached_C_6_max,buried_sterimol_B5_center_H(C)_attached_C_6_mean,buried_sterimol_B5_center_H(C)_attached_C_6_min,buried_sterimol_B5_center_H(C)_attached_C_6_max,buried_sterimol_L_center_H(C)_attached_C_6_mean,buried_sterimol_L_center_H(C)_attached_C_6_min,buried_sterimol_L_center_H(C)_attached_C_6_max,sterimol_B1_center_H(C)_attached_C_mean,sterimol_B1_center_H(C)_attached_C_min,sterimol_B1_center_H(C)_attached_C_max,sterimol_B5_center_H(C)_attached_C_mean,sterimol_B5_center_H(C)_attached_C_min,sterimol_B5_center_H(C)_attached_C_max,sterimol_L_center_H(C)_attached_C_mean,sterimol_L_center_H(C)_attached_C_min,sterimol_L_center_H(C)_attached_C_max,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_1.5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_2,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_2.5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_3,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_3.5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_4,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_4.5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_5.5,%Vbur_exclude_H_quadrant_E_centerC_zaxisO_xzplaneH(C)_6,%Vbur_exclude_H_quadrant_W_centerC_zaxisO_xzplaneH(C)_6,%Vbur_exclude_H_octant_E_plus_centerC_zaxisO_xzplaneH(C)_6,%Vbur_exclude_H_octant_E_minus_centerC_zaxisO_xzplaneH(C)_6,%Vbur_exclude_H_octant_W_plus_centerC_zaxisO_xzplaneH(C)_6,%Vbur_exclude_H_octant_W_minus_centerC_zaxisO_xzplaneH(C)_6
0,OCc1ccccc1,1,-23.10335775,0.13433,0.141491,0.142435,0.101995,-346.229187,-346.222027,-346.221083,-346.261523,-0.29089,0.02977,g_3_1.log,-7.915524146,0.8100833780000001,-3.552720384,8.725607524,0.7232632279283977,96.9,100.0,99.992,82.874,1.905,3.118,3.322,96.326,70.858,1.934,4.203,3.322,79.966,59.609,1.934,4.203,3.322,62.055,48.486,1.934,5.507,3.322,47.586,37.901,1.934,5.737,3.322,37.048,30.073,1.934,5.737,3.322,29.182,24.259,1.934,5.75,3.322,23.584,19.931,1.934,6.157,3.322,19.309,16.368,1.934,6.157,3.322,15.644,13.133,1.934,6.157,3.322,1.934,6.157,3.322,84.88,64.899,1.7,2.01,3.502,72.291,53.396,1.934,4.203,4.019,57.478,44.485,1.934,4.203,4.019,46.26,36.74,1.934,4.203,5.398,36.869,29.54,1.934,5.507,5.398,28.941,23.942,1.934,5.507,5.894,23.632,19.977,1.934,5.75,5.894,19.813,16.954,1.934,5.75,5.894,16.719,14.402,1.934,6.157,6.372,14.041,12.161,1.934,6.157,6.372,1.934,6.157,6.372,73.733,73.733,1.52,3.028,3.511,56.863,56.763,1.52,3.179,3.511,43.902,43.1,1.52,3.179,5.02,34.87,32.907,1.584,3.179,5.766,28.711,26.15,1.584,3.179,5.766,23.314,21.206,1.584,4.293,5.766,19.351,17.737,1.584,4.621,7.161,16.34,15.067,1.584,4.621,7.161,14.077,13.015,1.584,4.621,7.82,12.227,11.317,1.584,4.621,7.82,1.584,4.712,8.31,78.261,78.257,78.265,78.261,78.257,78.265,1.836,1.836,1.836,3.132,3.132,3.132,3.684,3.684,3.684,63.052,63.046,63.058,62.547,62.539,62.555,1.97,1.97,1.97,4.214,4.214,4.214,3.684,3.684,3.684,54.265,54.258,54.271,52.119,52.116,52.123,1.97,1.97,1.97,4.214,4.214,4.214,4.515,4.515,4.515,47.444,47.444,47.445,43.857,43.851,43.863,1.97,1.97,1.97,4.214,4.214,4.214,4.515,4.515,4.515,39.762,39.758,39.767,36.398,36.388,36.407,1.97,1.97,1.97,5.467,5.467,5.467,4.515,4.515,4.515,32.206,32.203,32.209,29.487,29.479,29.494,1.97,1.97,1.97,5.797,5.797,5.797,4.945,4.945,4.945,26.087,26.08,26.095,23.996,23.986,24.005,1.97,1.97,1.97,5.797,5.797,5.797,4.945,4.945,4.945,21.444,21.436,21.451,19.822,19.814,19.829,1.97,1.97,1.97,5.797,5.797,5.797,4.995,4.995,4.995,17.819,17.814,17.823,16.512,16.507,16.517,1.97,1.97,1.97,6.235,6.235,6.235,4.995,4.995,4.995,14.877,14.874,14.879,13.713,13.711,13.715,1.97,1.97,1.97,6.235,6.235,6.235,4.995,4.995,4.995,1.97,1.97,1.97,6.235,6.235,6.235,4.995,4.995,4.995,131.844,199.559,80.68,183.008,199.874,199.245,94.086,189.282,40.341,147.831,190.444,188.12,68.056,170.172,23.467,112.645,173.369,166.975,46.763,147.058,14.236,79.291,154.812,139.303,29.934,121.601,9.001,50.867,135.24,107.962,20.064,100.25,6.077,34.051,116.631,83.868,14.076,82.956,4.259,23.893,100.599,65.313,10.243,69.46,3.094,17.391,87.276,51.645,7.696,57.762,2.323,13.068,74.792,40.733,5.919,46.624,1.785,10.052,61.624,31.624
1,OC/C=C/c1ccccc1,1,-28.38331715,0.168122,0.177436,0.17838,0.132386,-423.503637,-423.494324,-423.493379,-423.539373,-0.26645,0.00215,g_52_1.log,-7.250477530000001,0.05850451,-3.595986510000001,7.308982040000001,0.8846046487276622,74.1,100.0,99.992,83.205,1.902,3.104,3.321,96.207,70.713,1.933,4.183,3.321,78.287,58.012,1.933,4.183,3.321,58.877,45.16,1.933,4.183,3.321,43.167,33.149,1.935,5.591,3.321,32.321,25.192,1.935,5.981,3.321,25.332,20.113,1.935,6.597,3.366,20.69,16.709,1.935,6.597,3.366,17.253,14.153,1.935,7.946,3.366,14.562,12.117,1.935,8.316,3.366,1.935,8.77,3.366,84.747,64.64,1.7,2.01,3.501,71.943,52.983,1.934,4.183,4.02,57.05,44.065,1.934,4.183,4.02,45.872,36.324,1.934,4.183,4.511,36.381,29.032,1.935,5.591,4.511,28.178,23.047,1.935,5.591,4.511,22.583,18.523,1.935,6.597,5.015,18.61,15.414,1.935,6.597,5.2,15.714,13.172,1.935,7.946,5.2,13.4,11.368,1.935,7.946,5.369,1.935,8.77,5.824,73.757,73.757,1.52,3.027,3.511,56.854,56.737,1.52,3.181,3.511,43.876,43.082,1.52,3.181,5.008,34.793,32.803,1.53,3.181,5.776,28.568,26.009,1.53,3.181,5.776,23.011,20.928,1.53,3.47,5.776,18.695,17.111,1.549,3.47,7.249,15.498,14.122,1.635,3.47,7.249,13.117,11.863,1.799,3.472,8.051,11.344,10.267,1.799,3.472,8.051,1.805,3.472,10.549,78.103,78.099,78.107,78.103,78.099,78.107,1.839,1.839,1.839,3.12,3.12,3.12,3.682,3.682,3.682,61.749,61.745,61.754,61.42,61.415,61.425,1.974,1.973,1.974,3.296,3.296,3.296,3.682,3.682,3.682,51.686,51.682,51.69,49.836,49.834,49.839,1.974,1.973,1.974,3.847,3.847,3.847,4.484,4.484,4.485,44.003,43.995,44.011,40.622,40.62,40.623,1.974,1.973,1.974,3.847,3.847,3.847,4.484,4.484,4.485,35.785,35.777,35.794,32.454,32.453,32.456,1.974,1.973,1.974,3.847,3.847,3.847,4.484,4.484,4.485,28.043,28.04,28.045,25.253,25.251,25.256,1.974,1.973,1.974,5.163,5.162,5.163,4.991,4.991,4.992,22.308,22.307,22.309,20.032,20.029,20.034,1.974,1.973,1.974,5.996,5.996,5.996,4.991,4.991,4.992,18.213,18.213,18.213,16.386,16.385,16.387,1.974,1.973,1.974,5.996,5.996,5.996,5.829,5.827,5.83,15.28,15.278,15.283,13.806,13.805,13.808,1.974,1.973,1.974,5.996,5.996,5.996,5.829,5.827,5.83,13.048,13.047,13.048,11.848,11.847,11.85,1.974,1.973,1.974,7.289,7.288,7.289,5.829,5.827,5.83,1.974,1.973,1.974,8.165,8.165,8.166,6.387,6.384,6.389,133.48,199.559,83.7,183.26,199.874,199.245,93.569,189.334,39.308,147.831,190.341,188.326,66.35,165.686,20.003,112.697,164.722,166.649,45.381,135.269,11.502,79.261,132.42,138.118,29.088,103.485,7.301,50.876,100.676,106.294,19.477,81.306,4.879,34.076,80.743,81.87,13.657,66.79,3.43,23.884,68.414,65.166,9.947,56.848,2.499,17.395,59.481,54.215,7.476,49.119,1.887,13.066,51.936,46.302,5.751,42.707,1.45,10.052,45.535,39.878
